iucn_sid,shallow,shoreline
60143,FALSE,FALSE
60144,FALSE,FALSE
60145,TRUE,FALSE
60146,FALSE,FALSE
60147,TRUE,FALSE
60148,TRUE,FALSE
60149,TRUE,TRUE
60150,TRUE,FALSE
60151,TRUE,TRUE
60152,TRUE,TRUE
60153,TRUE,FALSE
60154,TRUE,FALSE
60155,TRUE,FALSE
60156,TRUE,FALSE
60157,TRUE,FALSE
60158,TRUE,TRUE
60159,TRUE,TRUE
60160,TRUE,FALSE
60161,TRUE,FALSE
60162,TRUE,FALSE
60163,TRUE,FALSE
60164,TRUE,FALSE
60166,TRUE,TRUE
60167,TRUE,FALSE
60168,TRUE,TRUE
60169,TRUE,FALSE
60170,TRUE,FALSE
60171,TRUE,TRUE
60172,TRUE,FALSE
60175,TRUE,FALSE
60176,TRUE,FALSE
60177,TRUE,TRUE
60178,TRUE,FALSE
60179,TRUE,FALSE
60180,TRUE,FALSE
60181,TRUE,FALSE
60182,TRUE,FALSE
60183,TRUE,FALSE
60184,TRUE,FALSE
60185,FALSE,FALSE
60186,TRUE,FALSE
60187,TRUE,FALSE
60188,TRUE,FALSE
60189,TRUE,FALSE
60190,TRUE,FALSE
60191,TRUE,FALSE
60192,FALSE,FALSE
60193,TRUE,FALSE
60194,TRUE,FALSE
60195,FALSE,FALSE
60196,TRUE,FALSE
60197,FALSE,FALSE
60198,TRUE,FALSE
60199,TRUE,FALSE
60200,TRUE,FALSE
60201,TRUE,FALSE
60202,TRUE,FALSE
60203,TRUE,FALSE
60204,TRUE,FALSE
60205,TRUE,FALSE
60206,TRUE,FALSE
60208,TRUE,FALSE
60209,TRUE,FALSE
60210,TRUE,FALSE
60211,TRUE,FALSE
60212,TRUE,FALSE
60213,TRUE,FALSE
60214,TRUE,FALSE
60215,TRUE,FALSE
60216,TRUE,FALSE
60217,TRUE,FALSE
60218,TRUE,FALSE
60219,TRUE,FALSE
60220,TRUE,TRUE
60221,TRUE,FALSE
60222,TRUE,FALSE
60223,TRUE,FALSE
60224,TRUE,FALSE
60225,TRUE,FALSE
60226,TRUE,FALSE
60227,TRUE,FALSE
60228,TRUE,FALSE
60229,TRUE,FALSE
60230,TRUE,FALSE
60231,TRUE,FALSE
60232,TRUE,FALSE
60233,TRUE,FALSE
60234,TRUE,FALSE
60235,TRUE,TRUE
60236,TRUE,FALSE
60237,TRUE,FALSE
60238,TRUE,FALSE
60239,TRUE,FALSE
60240,TRUE,FALSE
60241,TRUE,FALSE
60242,TRUE,FALSE
60243,TRUE,FALSE
60244,FALSE,FALSE
60245,TRUE,FALSE
60246,TRUE,FALSE
60247,TRUE,FALSE
60302,TRUE,TRUE
60324,TRUE,FALSE
60344,TRUE,TRUE
60447,TRUE,FALSE
60708,TRUE,TRUE
61207,TRUE,TRUE
61213,TRUE,TRUE
61235,TRUE,TRUE
61250,TRUE,TRUE
61314,TRUE,FALSE
61316,TRUE,TRUE
61333,TRUE,TRUE
61334,TRUE,TRUE
61335,TRUE,FALSE
61336,TRUE,TRUE
61337,TRUE,TRUE
61338,TRUE,TRUE
61339,TRUE,FALSE
61340,TRUE,FALSE
61395,TRUE,TRUE
61398,TRUE,FALSE
61399,TRUE,FALSE
61400,TRUE,FALSE
61401,TRUE,FALSE
61402,TRUE,FALSE
61403,TRUE,FALSE
61404,TRUE,TRUE
61405,TRUE,FALSE
61406,TRUE,FALSE
61407,TRUE,FALSE
61408,TRUE,FALSE
61409,TRUE,FALSE
61410,TRUE,FALSE
61411,TRUE,FALSE
61414,TRUE,FALSE
61415,TRUE,FALSE
61416,TRUE,FALSE
61417,TRUE,FALSE
61418,TRUE,FALSE
61419,TRUE,FALSE
61420,TRUE,FALSE
61422,TRUE,FALSE
61436,TRUE,TRUE
61442,TRUE,FALSE
61455,TRUE,TRUE
61458,TRUE,TRUE
61459,TRUE,TRUE
61460,TRUE,TRUE
61461,TRUE,TRUE
61478,TRUE,TRUE
61482,TRUE,TRUE
61485,TRUE,TRUE
61538,TRUE,TRUE
61545,TRUE,TRUE
61571,TRUE,TRUE
61584,TRUE,TRUE
61592,TRUE,TRUE
61598,TRUE,TRUE
61606,TRUE,TRUE
61614,TRUE,TRUE
61615,TRUE,TRUE
61617,TRUE,TRUE
61618,TRUE,TRUE
61621,TRUE,TRUE
61623,TRUE,TRUE
61624,TRUE,TRUE
61628,TRUE,TRUE
61645,TRUE,TRUE
61648,TRUE,TRUE
61649,TRUE,TRUE
61653,TRUE,TRUE
61654,TRUE,TRUE
61663,TRUE,TRUE
61667,TRUE,TRUE
61688,TRUE,TRUE
61743,TRUE,TRUE
62217,TRUE,TRUE
62222,TRUE,FALSE
62223,TRUE,FALSE
62227,TRUE,TRUE
62237,TRUE,TRUE
62239,TRUE,TRUE
62244,TRUE,TRUE
62256,TRUE,TRUE
62390,TRUE,TRUE
62466,TRUE,TRUE
62543,TRUE,TRUE
62558,TRUE,TRUE
63100,TRUE,FALSE
63101,TRUE,FALSE
63102,TRUE,FALSE
63103,FALSE,FALSE
63104,FALSE,FALSE
63106,TRUE,FALSE
63107,TRUE,FALSE
63108,TRUE,FALSE
63109,TRUE,FALSE
63110,TRUE,FALSE
63111,TRUE,FALSE
63112,FALSE,FALSE
63113,TRUE,FALSE
63114,TRUE,FALSE
63115,FALSE,FALSE
63116,TRUE,FALSE
63117,TRUE,FALSE
63119,FALSE,FALSE
63120,TRUE,FALSE
63121,TRUE,FALSE
63122,TRUE,FALSE
63123,FALSE,FALSE
63124,TRUE,FALSE
63125,FALSE,FALSE
63126,FALSE,FALSE
63127,FALSE,FALSE
63128,TRUE,FALSE
63129,TRUE,FALSE
63130,TRUE,FALSE
63131,TRUE,FALSE
63133,FALSE,FALSE
63134,TRUE,FALSE
63135,TRUE,TRUE
63137,FALSE,FALSE
63140,TRUE,FALSE
63141,FALSE,FALSE
63142,TRUE,TRUE
63143,TRUE,FALSE
63144,TRUE,FALSE
63145,TRUE,FALSE
63146,TRUE,FALSE
63147,TRUE,FALSE
63148,FALSE,FALSE
63149,FALSE,FALSE
63151,FALSE,FALSE
63152,TRUE,FALSE
63153,TRUE,FALSE
63154,TRUE,TRUE
63155,TRUE,FALSE
63157,TRUE,FALSE
63158,TRUE,FALSE
63159,FALSE,FALSE
63160,FALSE,FALSE
63161,FALSE,FALSE
63162,FALSE,FALSE
63163,TRUE,FALSE
63164,FALSE,FALSE
63165,TRUE,FALSE
63166,TRUE,TRUE
63167,TRUE,TRUE
63338,TRUE,TRUE
63353,TRUE,FALSE
63355,TRUE,FALSE
63356,TRUE,FALSE
63359,TRUE,FALSE
63360,TRUE,FALSE
63361,TRUE,TRUE
63378,TRUE,FALSE
63442,TRUE,FALSE
63448,TRUE,TRUE
63449,TRUE,TRUE
63450,TRUE,TRUE
63570,TRUE,TRUE
63571,TRUE,FALSE
63572,TRUE,FALSE
63573,FALSE,FALSE
63574,FALSE,FALSE
63575,FALSE,FALSE
63576,TRUE,FALSE
63577,FALSE,FALSE
63579,TRUE,FALSE
63580,TRUE,FALSE
63581,TRUE,FALSE
63582,TRUE,FALSE
63584,TRUE,TRUE
63585,TRUE,FALSE
63586,TRUE,FALSE
63587,TRUE,FALSE
63588,TRUE,FALSE
63589,TRUE,FALSE
63590,TRUE,FALSE
63591,TRUE,FALSE
63593,TRUE,TRUE
63594,TRUE,FALSE
63595,TRUE,TRUE
63598,TRUE,FALSE
63599,TRUE,FALSE
63601,TRUE,TRUE
63602,TRUE,FALSE
63604,TRUE,FALSE
63606,TRUE,TRUE
63607,TRUE,TRUE
63608,TRUE,FALSE
63611,TRUE,TRUE
63612,TRUE,FALSE
63614,TRUE,FALSE
63615,TRUE,FALSE
63616,TRUE,TRUE
63617,TRUE,FALSE
63618,TRUE,TRUE
63619,TRUE,FALSE
63620,TRUE,TRUE
63621,TRUE,TRUE
63622,TRUE,TRUE
63624,TRUE,FALSE
63625,TRUE,TRUE
63626,TRUE,TRUE
63629,TRUE,TRUE
63638,TRUE,TRUE
63639,TRUE,TRUE
63640,TRUE,FALSE
63641,TRUE,FALSE
63643,TRUE,TRUE
63644,TRUE,TRUE
63645,TRUE,TRUE
63647,TRUE,FALSE
63648,TRUE,TRUE
63649,TRUE,TRUE
63650,TRUE,TRUE
63651,TRUE,FALSE
63652,TRUE,FALSE
63653,TRUE,FALSE
63654,TRUE,FALSE
63655,TRUE,FALSE
63656,TRUE,FALSE
63717,TRUE,TRUE
63718,TRUE,TRUE
63722,TRUE,TRUE
63745,TRUE,TRUE
63758,TRUE,TRUE
63779,TRUE,TRUE
63780,TRUE,TRUE
63852,TRUE,TRUE
63853,TRUE,TRUE
63855,TRUE,TRUE
63857,TRUE,TRUE
63908,TRUE,TRUE
64066,TRUE,TRUE
64097,TRUE,TRUE
64161,TRUE,TRUE
64175,TRUE,TRUE
64176,TRUE,TRUE
64178,TRUE,TRUE
64181,TRUE,TRUE
64226,TRUE,TRUE
64253,TRUE,TRUE
64255,TRUE,TRUE
64257,TRUE,TRUE
64260,TRUE,TRUE
64261,TRUE,TRUE
64263,TRUE,TRUE
64271,TRUE,TRUE
64283,TRUE,TRUE
64284,TRUE,TRUE
64298,TRUE,TRUE
64309,TRUE,TRUE
64316,TRUE,TRUE
64325,TRUE,TRUE
64398,TRUE,FALSE
64399,TRUE,FALSE
64400,TRUE,FALSE
64401,TRUE,FALSE
64402,TRUE,FALSE
64405,FALSE,FALSE
64406,TRUE,FALSE
64407,TRUE,FALSE
64408,TRUE,FALSE
64409,TRUE,TRUE
64410,TRUE,TRUE
64411,TRUE,FALSE
64412,TRUE,FALSE
64442,TRUE,FALSE
132722,TRUE,FALSE
132723,TRUE,FALSE
132724,TRUE,TRUE
132725,TRUE,FALSE
132726,TRUE,FALSE
132727,TRUE,FALSE
132728,TRUE,FALSE
132729,TRUE,TRUE
132730,TRUE,FALSE
132731,TRUE,FALSE
132732,TRUE,FALSE
132733,TRUE,FALSE
132734,TRUE,FALSE
132735,TRUE,FALSE
132736,TRUE,FALSE
132737,TRUE,FALSE
132738,TRUE,FALSE
132739,TRUE,FALSE
132740,TRUE,FALSE
132741,TRUE,FALSE
132742,TRUE,FALSE
132743,TRUE,FALSE
132744,TRUE,FALSE
132745,TRUE,FALSE
132746,TRUE,FALSE
132747,TRUE,FALSE
132748,TRUE,FALSE
132749,TRUE,FALSE
132750,TRUE,FALSE
132751,TRUE,TRUE
132752,TRUE,FALSE
132753,TRUE,FALSE
132754,TRUE,FALSE
132755,TRUE,FALSE
132756,TRUE,TRUE
132757,TRUE,FALSE
132758,TRUE,TRUE
132759,TRUE,FALSE
132760,TRUE,FALSE
132761,TRUE,FALSE
132762,TRUE,FALSE
132763,TRUE,FALSE
132764,TRUE,FALSE
132765,TRUE,FALSE
132766,TRUE,FALSE
132767,TRUE,FALSE
132769,TRUE,FALSE
132770,TRUE,FALSE
132771,TRUE,FALSE
132772,TRUE,FALSE
132773,TRUE,TRUE
132774,TRUE,FALSE
132776,TRUE,FALSE
132777,TRUE,FALSE
132778,TRUE,FALSE
132779,TRUE,FALSE
132780,TRUE,FALSE
132781,TRUE,FALSE
132782,TRUE,FALSE
132783,TRUE,FALSE
132784,TRUE,FALSE
132785,TRUE,FALSE
132786,TRUE,FALSE
132787,TRUE,FALSE
132788,TRUE,FALSE
132789,TRUE,FALSE
132790,TRUE,FALSE
132791,TRUE,FALSE
132792,TRUE,TRUE
132793,TRUE,FALSE
132794,TRUE,FALSE
132795,TRUE,FALSE
132796,TRUE,FALSE
132797,TRUE,FALSE
132798,TRUE,FALSE
132799,TRUE,FALSE
132800,TRUE,FALSE
132801,TRUE,FALSE
132802,TRUE,FALSE
132803,TRUE,FALSE
132804,TRUE,FALSE
132805,TRUE,FALSE
132806,TRUE,FALSE
132807,TRUE,FALSE
132808,TRUE,FALSE
132809,TRUE,FALSE
132810,TRUE,FALSE
132811,TRUE,TRUE
132812,TRUE,FALSE
132813,TRUE,FALSE
132814,TRUE,FALSE
132815,TRUE,FALSE
132816,TRUE,FALSE
132817,TRUE,FALSE
132818,TRUE,FALSE
132819,TRUE,FALSE
132820,TRUE,FALSE
132821,TRUE,TRUE
132822,TRUE,FALSE
132824,TRUE,FALSE
132825,TRUE,FALSE
132826,TRUE,FALSE
132827,TRUE,FALSE
132828,TRUE,FALSE
132829,TRUE,FALSE
132830,TRUE,TRUE
132832,TRUE,FALSE
132835,TRUE,FALSE
132859,TRUE,FALSE
132860,TRUE,FALSE
132861,TRUE,FALSE
132862,TRUE,FALSE
132863,TRUE,FALSE
132864,TRUE,FALSE
132865,TRUE,FALSE
132866,TRUE,FALSE
132867,TRUE,FALSE
132868,TRUE,FALSE
132869,TRUE,FALSE
132870,TRUE,FALSE
132871,TRUE,FALSE
132872,TRUE,FALSE
132873,TRUE,FALSE
132874,TRUE,FALSE
132875,TRUE,FALSE
132876,TRUE,FALSE
132877,TRUE,FALSE
132878,TRUE,FALSE
132879,TRUE,FALSE
132880,TRUE,FALSE
132881,TRUE,FALSE
132882,TRUE,FALSE
132883,TRUE,FALSE
132884,TRUE,FALSE
132885,TRUE,FALSE
132886,TRUE,FALSE
132887,TRUE,FALSE
132888,TRUE,FALSE
132889,TRUE,FALSE
132890,TRUE,FALSE
132891,TRUE,FALSE
132892,TRUE,FALSE
132893,TRUE,FALSE
132894,TRUE,FALSE
132895,TRUE,FALSE
132896,TRUE,FALSE
132897,TRUE,FALSE
132898,TRUE,FALSE
132899,TRUE,FALSE
132900,TRUE,FALSE
132901,TRUE,FALSE
132902,TRUE,FALSE
132903,TRUE,FALSE
132904,TRUE,FALSE
132905,TRUE,FALSE
132906,TRUE,FALSE
132907,TRUE,FALSE
132908,TRUE,FALSE
132909,TRUE,FALSE
132910,TRUE,FALSE
132911,TRUE,FALSE
132912,TRUE,FALSE
132913,TRUE,FALSE
132914,TRUE,FALSE
132915,TRUE,TRUE
132916,TRUE,FALSE
132917,TRUE,FALSE
132918,TRUE,FALSE
132919,TRUE,FALSE
132920,TRUE,FALSE
132921,TRUE,FALSE
132922,TRUE,FALSE
132923,TRUE,FALSE
132924,TRUE,FALSE
132925,TRUE,FALSE
132926,TRUE,FALSE
132927,TRUE,FALSE
132928,TRUE,FALSE
132929,TRUE,FALSE
132930,TRUE,FALSE
132931,TRUE,FALSE
132932,TRUE,FALSE
132933,TRUE,FALSE
132934,TRUE,FALSE
132935,TRUE,FALSE
132936,TRUE,FALSE
132937,TRUE,FALSE
132938,TRUE,FALSE
132939,TRUE,FALSE
132940,TRUE,FALSE
132941,TRUE,FALSE
132942,TRUE,FALSE
132943,TRUE,FALSE
132944,TRUE,FALSE
132945,TRUE,FALSE
132946,TRUE,FALSE
132947,TRUE,FALSE
132948,TRUE,FALSE
132949,TRUE,FALSE
132950,TRUE,FALSE
132951,TRUE,FALSE
132952,TRUE,FALSE
132953,TRUE,FALSE
132954,TRUE,FALSE
132955,TRUE,FALSE
132956,TRUE,FALSE
132957,TRUE,FALSE
132958,TRUE,FALSE
132959,TRUE,FALSE
132960,TRUE,FALSE
132961,TRUE,FALSE
132962,TRUE,FALSE
132963,TRUE,FALSE
132964,TRUE,FALSE
132965,TRUE,FALSE
132966,TRUE,FALSE
132967,TRUE,FALSE
132968,TRUE,FALSE
132969,TRUE,FALSE
132970,TRUE,FALSE
132971,TRUE,FALSE
132972,TRUE,FALSE
132973,TRUE,FALSE
132974,TRUE,FALSE
132975,TRUE,FALSE
132976,TRUE,FALSE
132977,TRUE,FALSE
132978,TRUE,FALSE
132979,TRUE,FALSE
132980,TRUE,FALSE
132981,TRUE,FALSE
132982,TRUE,FALSE
132983,TRUE,FALSE
132984,TRUE,FALSE
132985,TRUE,FALSE
132986,TRUE,FALSE
132987,TRUE,FALSE
132988,TRUE,FALSE
132989,TRUE,FALSE
132990,TRUE,FALSE
132991,TRUE,FALSE
132992,TRUE,FALSE
132993,TRUE,FALSE
132994,TRUE,FALSE
132995,TRUE,FALSE
132996,TRUE,FALSE
132997,TRUE,FALSE
132998,TRUE,FALSE
132999,TRUE,FALSE
133000,TRUE,FALSE
133001,TRUE,FALSE
133002,TRUE,FALSE
133003,TRUE,FALSE
133004,TRUE,FALSE
133005,TRUE,FALSE
133006,TRUE,FALSE
133007,TRUE,FALSE
133008,TRUE,FALSE
133009,TRUE,FALSE
133010,TRUE,FALSE
133011,TRUE,FALSE
133012,TRUE,FALSE
133013,TRUE,FALSE
133014,TRUE,FALSE
133015,TRUE,FALSE
133016,TRUE,FALSE
133017,TRUE,FALSE
133018,TRUE,FALSE
133019,TRUE,FALSE
133020,TRUE,FALSE
133021,TRUE,FALSE
133022,TRUE,FALSE
133023,TRUE,FALSE
133024,TRUE,FALSE
133025,TRUE,FALSE
133026,TRUE,FALSE
133027,TRUE,FALSE
133028,TRUE,FALSE
133029,TRUE,FALSE
133030,TRUE,FALSE
133031,TRUE,FALSE
133032,TRUE,FALSE
133033,TRUE,FALSE
133034,TRUE,FALSE
133035,TRUE,FALSE
133036,TRUE,FALSE
133037,TRUE,FALSE
133038,TRUE,FALSE
133039,TRUE,FALSE
133040,TRUE,FALSE
133041,TRUE,FALSE
133042,TRUE,FALSE
133043,TRUE,FALSE
133044,TRUE,FALSE
133045,TRUE,FALSE
133046,TRUE,FALSE
133047,TRUE,FALSE
133048,TRUE,FALSE
133049,TRUE,FALSE
133050,TRUE,FALSE
133051,TRUE,FALSE
133052,TRUE,FALSE
133053,TRUE,FALSE
133054,TRUE,FALSE
133055,TRUE,FALSE
133056,TRUE,FALSE
133057,TRUE,FALSE
133058,TRUE,FALSE
133059,TRUE,FALSE
133060,TRUE,FALSE
133061,TRUE,FALSE
133062,TRUE,FALSE
133063,TRUE,FALSE
133064,TRUE,FALSE
133065,TRUE,FALSE
133066,TRUE,FALSE
133067,TRUE,FALSE
133068,TRUE,FALSE
133069,TRUE,FALSE
133070,TRUE,FALSE
133071,TRUE,FALSE
133072,TRUE,FALSE
133073,TRUE,FALSE
133074,TRUE,FALSE
133075,TRUE,FALSE
133076,TRUE,FALSE
133077,TRUE,FALSE
133078,TRUE,FALSE
133079,TRUE,FALSE
133080,TRUE,FALSE
133081,TRUE,FALSE
133082,TRUE,FALSE
133083,TRUE,FALSE
133084,TRUE,FALSE
133085,TRUE,FALSE
133086,TRUE,FALSE
133087,TRUE,FALSE
133088,TRUE,FALSE
133089,TRUE,FALSE
133090,TRUE,FALSE
133091,TRUE,FALSE
133092,TRUE,FALSE
133093,TRUE,FALSE
133094,TRUE,FALSE
133095,TRUE,FALSE
133096,TRUE,FALSE
133097,TRUE,FALSE
133098,TRUE,FALSE
133099,TRUE,FALSE
133100,TRUE,FALSE
133101,TRUE,FALSE
133102,TRUE,FALSE
133103,TRUE,FALSE
133104,TRUE,FALSE
133105,TRUE,FALSE
133106,TRUE,FALSE
133107,TRUE,FALSE
133108,TRUE,FALSE
133109,TRUE,FALSE
133110,TRUE,FALSE
133111,TRUE,FALSE
133112,TRUE,FALSE
133113,TRUE,FALSE
133114,TRUE,FALSE
133115,TRUE,FALSE
133116,TRUE,FALSE
133117,TRUE,FALSE
133118,TRUE,FALSE
133119,TRUE,FALSE
133120,TRUE,FALSE
133121,TRUE,FALSE
133122,TRUE,FALSE
133123,TRUE,FALSE
133124,TRUE,FALSE
133125,TRUE,FALSE
133126,TRUE,FALSE
133127,TRUE,FALSE
133128,TRUE,FALSE
133129,TRUE,FALSE
133130,TRUE,FALSE
133131,TRUE,FALSE
133132,TRUE,FALSE
133133,TRUE,FALSE
133134,TRUE,FALSE
133135,TRUE,FALSE
133136,TRUE,FALSE
133137,TRUE,FALSE
133138,TRUE,FALSE
133139,TRUE,FALSE
133140,TRUE,FALSE
133141,TRUE,FALSE
133142,TRUE,FALSE
133143,TRUE,FALSE
133144,TRUE,FALSE
133145,TRUE,FALSE
133146,TRUE,FALSE
133147,TRUE,FALSE
133148,TRUE,FALSE
133149,TRUE,FALSE
133150,TRUE,FALSE
133151,TRUE,FALSE
133152,TRUE,FALSE
133153,TRUE,FALSE
133154,TRUE,FALSE
133155,TRUE,FALSE
133156,TRUE,FALSE
133157,TRUE,FALSE
133158,TRUE,FALSE
133159,TRUE,FALSE
133160,TRUE,FALSE
133161,TRUE,FALSE
133162,TRUE,FALSE
133163,TRUE,FALSE
133164,TRUE,FALSE
133165,TRUE,FALSE
133166,TRUE,FALSE
133167,TRUE,FALSE
133168,TRUE,FALSE
133169,TRUE,FALSE
133170,TRUE,FALSE
133171,TRUE,FALSE
133172,TRUE,FALSE
133173,TRUE,FALSE
133174,TRUE,FALSE
133175,TRUE,FALSE
133176,TRUE,FALSE
133177,TRUE,FALSE
133178,TRUE,FALSE
133179,TRUE,FALSE
133180,TRUE,FALSE
133181,TRUE,FALSE
133182,TRUE,FALSE
133183,TRUE,FALSE
133184,TRUE,FALSE
133185,TRUE,FALSE
133186,TRUE,FALSE
133187,TRUE,FALSE
133188,TRUE,FALSE
133189,TRUE,FALSE
133190,TRUE,FALSE
133191,TRUE,FALSE
133192,TRUE,FALSE
133193,TRUE,FALSE
133194,TRUE,FALSE
133195,TRUE,FALSE
133196,TRUE,FALSE
133197,TRUE,FALSE
133198,TRUE,FALSE
133199,TRUE,FALSE
133200,TRUE,FALSE
133201,TRUE,FALSE
133202,TRUE,FALSE
133203,TRUE,FALSE
133204,TRUE,FALSE
133205,TRUE,FALSE
133206,TRUE,FALSE
133207,TRUE,FALSE
133208,TRUE,FALSE
133209,TRUE,FALSE
133210,TRUE,FALSE
133211,TRUE,FALSE
133212,TRUE,TRUE
133213,TRUE,FALSE
133214,TRUE,FALSE
133215,TRUE,FALSE
133216,TRUE,FALSE
133217,TRUE,FALSE
133218,TRUE,FALSE
133219,TRUE,FALSE
133220,TRUE,FALSE
133221,TRUE,FALSE
133222,TRUE,FALSE
133223,TRUE,FALSE
133224,TRUE,FALSE
133225,TRUE,FALSE
133226,TRUE,FALSE
133227,TRUE,FALSE
133228,TRUE,FALSE
133229,TRUE,FALSE
133230,TRUE,FALSE
133231,TRUE,FALSE
133232,TRUE,FALSE
133233,TRUE,FALSE
133234,TRUE,FALSE
133235,TRUE,FALSE
133236,TRUE,FALSE
133237,TRUE,FALSE
133238,TRUE,FALSE
133239,TRUE,FALSE
133240,TRUE,FALSE
133241,TRUE,FALSE
133242,TRUE,FALSE
133243,TRUE,FALSE
133244,TRUE,FALSE
133245,TRUE,FALSE
133246,TRUE,FALSE
133247,TRUE,FALSE
133248,TRUE,FALSE
133249,TRUE,FALSE
133250,TRUE,FALSE
133251,TRUE,FALSE
133252,TRUE,FALSE
133253,TRUE,FALSE
133254,TRUE,FALSE
133255,TRUE,FALSE
133256,TRUE,FALSE
133257,TRUE,FALSE
133258,TRUE,FALSE
133259,TRUE,FALSE
133260,TRUE,FALSE
133261,TRUE,FALSE
133262,TRUE,FALSE
133263,TRUE,FALSE
133264,TRUE,FALSE
133265,TRUE,FALSE
133266,TRUE,FALSE
133267,TRUE,FALSE
133268,TRUE,FALSE
133269,TRUE,FALSE
133270,TRUE,FALSE
133271,TRUE,FALSE
133272,TRUE,FALSE
133273,TRUE,FALSE
133274,TRUE,FALSE
133275,TRUE,FALSE
133276,TRUE,FALSE
133277,TRUE,FALSE
133278,TRUE,FALSE
133279,TRUE,FALSE
133280,TRUE,FALSE
133281,TRUE,FALSE
133282,TRUE,FALSE
133283,TRUE,FALSE
133284,TRUE,FALSE
133285,TRUE,FALSE
133286,TRUE,FALSE
133287,TRUE,FALSE
133288,TRUE,FALSE
133289,TRUE,FALSE
133290,TRUE,FALSE
133291,TRUE,FALSE
133292,TRUE,FALSE
133293,TRUE,FALSE
133294,TRUE,FALSE
133295,TRUE,FALSE
133296,TRUE,FALSE
133297,TRUE,FALSE
133298,TRUE,FALSE
133299,TRUE,FALSE
133300,TRUE,FALSE
133301,TRUE,FALSE
133302,TRUE,FALSE
133303,TRUE,FALSE
133304,TRUE,FALSE
133305,TRUE,FALSE
133306,TRUE,FALSE
133307,TRUE,FALSE
133308,TRUE,FALSE
133309,TRUE,FALSE
133310,TRUE,FALSE
133311,TRUE,FALSE
133312,TRUE,FALSE
133313,TRUE,FALSE
133314,TRUE,FALSE
133315,TRUE,FALSE
133316,TRUE,FALSE
133317,TRUE,FALSE
133318,TRUE,FALSE
133319,TRUE,FALSE
133320,TRUE,FALSE
133321,TRUE,FALSE
133322,TRUE,FALSE
133323,TRUE,FALSE
133324,TRUE,FALSE
133325,TRUE,FALSE
133326,TRUE,FALSE
133327,TRUE,FALSE
133328,TRUE,FALSE
133329,TRUE,FALSE
133330,TRUE,FALSE
133331,TRUE,FALSE
133332,TRUE,FALSE
133333,TRUE,FALSE
133334,TRUE,FALSE
133335,TRUE,FALSE
133336,TRUE,FALSE
133337,TRUE,FALSE
133338,TRUE,FALSE
133339,TRUE,FALSE
133340,TRUE,FALSE
133341,TRUE,FALSE
133342,TRUE,FALSE
133343,TRUE,FALSE
133344,TRUE,FALSE
133345,TRUE,FALSE
133346,TRUE,FALSE
133347,TRUE,FALSE
133348,TRUE,FALSE
133349,TRUE,FALSE
133350,TRUE,FALSE
133351,TRUE,FALSE
133352,TRUE,FALSE
133353,TRUE,FALSE
133354,TRUE,FALSE
133355,TRUE,FALSE
133356,TRUE,FALSE
133357,TRUE,FALSE
133358,TRUE,FALSE
133359,TRUE,FALSE
133360,TRUE,FALSE
133361,TRUE,FALSE
133362,TRUE,FALSE
133363,TRUE,FALSE
133364,TRUE,FALSE
133365,TRUE,FALSE
133366,TRUE,FALSE
133367,TRUE,FALSE
133368,TRUE,FALSE
133369,TRUE,FALSE
133370,TRUE,FALSE
133371,TRUE,FALSE
133372,TRUE,FALSE
133373,TRUE,FALSE
133374,TRUE,FALSE
133375,TRUE,FALSE
133376,TRUE,FALSE
133377,TRUE,FALSE
133378,TRUE,FALSE
133379,TRUE,FALSE
133380,TRUE,FALSE
133381,TRUE,FALSE
133382,TRUE,FALSE
133383,TRUE,FALSE
133384,TRUE,FALSE
133385,TRUE,FALSE
133386,TRUE,FALSE
133387,TRUE,FALSE
133388,TRUE,FALSE
133389,TRUE,FALSE
133390,TRUE,FALSE
133391,TRUE,FALSE
133392,TRUE,FALSE
133393,TRUE,FALSE
133394,TRUE,FALSE
133395,TRUE,TRUE
133396,TRUE,FALSE
133397,TRUE,FALSE
133398,TRUE,FALSE
133399,TRUE,FALSE
133400,TRUE,FALSE
133401,TRUE,FALSE
133402,TRUE,FALSE
133403,TRUE,FALSE
133404,TRUE,FALSE
133405,TRUE,FALSE
133406,TRUE,FALSE
133407,TRUE,FALSE
133408,TRUE,FALSE
133409,TRUE,FALSE
133410,TRUE,FALSE
133411,TRUE,FALSE
133412,TRUE,FALSE
133413,TRUE,FALSE
133414,TRUE,FALSE
133415,TRUE,FALSE
133416,TRUE,FALSE
133417,TRUE,FALSE
133418,TRUE,FALSE
133419,TRUE,FALSE
133420,TRUE,FALSE
133421,TRUE,FALSE
133422,TRUE,FALSE
133423,TRUE,FALSE
133424,TRUE,FALSE
133425,TRUE,FALSE
133426,TRUE,FALSE
133427,TRUE,FALSE
133428,TRUE,FALSE
133429,TRUE,FALSE
133430,TRUE,FALSE
133431,TRUE,FALSE
133432,TRUE,FALSE
133433,TRUE,FALSE
133434,TRUE,FALSE
133435,TRUE,FALSE
133436,TRUE,FALSE
133437,TRUE,FALSE
133438,TRUE,FALSE
133439,TRUE,FALSE
133440,TRUE,FALSE
133441,TRUE,FALSE
133442,TRUE,FALSE
133443,TRUE,FALSE
133444,TRUE,FALSE
133445,TRUE,FALSE
133446,TRUE,FALSE
133447,TRUE,FALSE
133448,TRUE,FALSE
133449,TRUE,FALSE
133450,TRUE,FALSE
133451,TRUE,FALSE
133452,TRUE,FALSE
133453,TRUE,FALSE
133454,TRUE,FALSE
