iucn_sid,stressor,sens
187595,sst,FALSE
188343,oa,FALSE
188343,slr,NA
188343,sst,FALSE
188397,oa,FALSE
188397,slr,NA
188397,sst,FALSE
188472,oa,FALSE
188472,slr,NA
188472,sst,FALSE
188528,oa,FALSE
188528,slr,NA
188528,sst,FALSE
188546,oa,FALSE
188546,slr,NA
188546,sst,FALSE
188919,oa,FALSE
188919,slr,FALSE
188919,sst,FALSE
189121,oa,FALSE
189121,slr,FALSE
189121,sst,FALSE
189201,oa,FALSE
189201,slr,FALSE
189201,sst,FALSE
189378,oa,FALSE
189378,slr,FALSE
189378,sst,FALSE
189403,oa,FALSE
189403,slr,FALSE
189403,sst,FALSE
189417,oa,FALSE
189417,slr,FALSE
189417,sst,FALSE
189470,oa,FALSE
189470,slr,FALSE
189470,sst,FALSE
189480,oa,FALSE
189480,slr,FALSE
189480,sst,FALSE
189618,oa,FALSE
189618,slr,FALSE
189618,sst,FALSE
189728,oa,FALSE
189728,slr,NA
189728,sst,FALSE
189729,oa,FALSE
189729,slr,NA
189729,sst,FALSE
189730,oa,FALSE
189730,slr,NA
189730,sst,NA
189731,oa,FALSE
189731,slr,NA
189731,sst,FALSE
189732,oa,FALSE
189732,slr,NA
189732,sst,NA
189734,oa,FALSE
189734,slr,NA
189734,sst,NA
189735,oa,FALSE
189735,slr,NA
189735,sst,NA
189736,oa,FALSE
189736,slr,NA
189736,sst,FALSE
190132,oa,FALSE
190132,slr,FALSE
190132,sst,FALSE
190678,oa,FALSE
190678,slr,NA
190678,sst,FALSE
190719,oa,FALSE
190719,slr,NA
190719,sst,FALSE
191108,oa,FALSE
191108,slr,FALSE
191108,sst,TRUE
192941,oa,FALSE
192941,slr,FALSE
192941,sst,FALSE
193015,oa,FALSE
193015,slr,NA
193015,sst,FALSE
193106,oa,FALSE
193106,slr,NA
193106,sst,FALSE
193112,oa,FALSE
193112,slr,NA
193112,sst,FALSE
193142,oa,FALSE
193142,slr,NA
193142,sst,FALSE
193171,oa,FALSE
193171,slr,FALSE
193171,sst,FALSE
193751,oa,FALSE
193751,slr,NA
193751,sst,FALSE
194303,oa,FALSE
194303,slr,FALSE
194303,sst,FALSE
194341,oa,FALSE
194341,slr,NA
194341,sst,FALSE
194344,oa,FALSE
194344,slr,NA
194344,sst,FALSE
194991,oa,FALSE
194991,slr,NA
194991,sst,FALSE
195319,oa,FALSE
195319,slr,NA
195319,sst,FALSE
195503,oa,FALSE
195503,slr,FALSE
195503,sst,TRUE
196301,oa,FALSE
196301,slr,NA
196301,sst,FALSE
196302,oa,FALSE
196302,slr,FALSE
196302,sst,FALSE
196690,oa,FALSE
196690,slr,NA
196690,sst,FALSE
197276,oa,FALSE
197276,slr,NA
197276,sst,FALSE
198585,oa,FALSE
198585,slr,NA
198585,sst,FALSE
198765,oa,FALSE
198765,slr,NA
198765,sst,FALSE
198972,oa,FALSE
198972,slr,NA
198972,sst,TRUE
198973,oa,FALSE
198973,slr,NA
198973,sst,TRUE
201429,oa,FALSE
201429,slr,FALSE
201429,sst,FALSE
201432,oa,FALSE
201432,slr,FALSE
201432,sst,FALSE
201433,oa,FALSE
201433,slr,FALSE
201433,sst,FALSE
201440,oa,FALSE
201440,slr,FALSE
201440,sst,FALSE
201447,oa,FALSE
201447,slr,FALSE
201447,sst,FALSE
201450,oa,FALSE
201450,slr,FALSE
201450,sst,FALSE
201453,oa,FALSE
201453,slr,FALSE
201453,sst,FALSE
201454,oa,FALSE
201454,slr,FALSE
201454,sst,FALSE
202415,oa,FALSE
202415,slr,NA
202415,sst,FALSE
16208224,oa,FALSE
16208224,slr,NA
16208224,sst,FALSE
16369383,oa,FALSE
16369383,slr,FALSE
16369383,sst,TRUE
16421352,oa,TRUE
16421352,slr,NA
16421352,sst,TRUE
16674437,oa,FALSE
16674437,slr,NA
16674437,sst,NA
18125362,oa,FALSE
18125362,slr,FALSE
18125362,sst,FALSE
18237151,oa,FALSE
18237151,slr,NA
18237151,sst,FALSE
18258249,oa,FALSE
18258249,slr,NA
18258249,sst,FALSE
18435966,oa,FALSE
18435966,slr,FALSE
18435966,sst,FALSE
20250059,oa,FALSE
20250059,slr,NA
20250059,sst,FALSE
20437665,oa,FALSE
20437665,slr,NA
20437665,sst,TRUE
20437783,oa,FALSE
20437783,slr,NA
20437783,sst,TRUE
22679919,oa,FALSE
22679919,slr,FALSE
22679919,sst,TRUE
22680398,oa,TRUE
22680398,slr,NA
22680398,sst,TRUE
22680405,oa,FALSE
22680405,slr,FALSE
22680405,sst,FALSE
22680409,oa,FALSE
22680409,slr,NA
22680409,sst,FALSE
22680412,oa,TRUE
22680412,slr,NA
22680412,sst,TRUE
22680415,oa,FALSE
22680415,slr,FALSE
22680415,sst,TRUE
22680427,oa,FALSE
22680427,slr,NA
22680427,sst,FALSE
22680441,oa,TRUE
22680441,slr,NA
22680441,sst,TRUE
22680465,oa,FALSE
22680465,slr,FALSE
22680465,sst,FALSE
22693150,oa,FALSE
22693150,slr,FALSE
22693150,sst,TRUE
22693158,oa,FALSE
22693158,slr,FALSE
22693158,sst,FALSE
22693182,oa,FALSE
22693182,slr,FALSE
22693182,sst,FALSE
22693190,oa,FALSE
22693190,slr,FALSE
22693190,sst,FALSE
22693351,oa,FALSE
22693351,slr,FALSE
22693351,sst,TRUE
22693359,oa,FALSE
22693359,slr,FALSE
22693359,sst,FALSE
22693363,oa,FALSE
22693363,slr,FALSE
22693363,sst,FALSE
22693404,oa,FALSE
22693404,slr,FALSE
22693404,sst,FALSE
22693420,oa,FALSE
22693420,slr,FALSE
22693420,sst,FALSE
22693452,oa,FALSE
22693452,slr,FALSE
22693452,sst,TRUE
22693468,oa,FALSE
22693468,slr,FALSE
22693468,sst,FALSE
22693490,oa,FALSE
22693490,slr,FALSE
22693490,sst,TRUE
22693613,oa,FALSE
22693613,slr,TRUE
22693613,sst,TRUE
22693632,oa,FALSE
22693632,slr,FALSE
22693632,sst,FALSE
22693749,oa,FALSE
22693749,slr,FALSE
22693749,sst,FALSE
22694240,oa,FALSE
22694240,slr,NA
22694240,sst,TRUE
22694279,oa,FALSE
22694279,slr,FALSE
22694279,sst,TRUE
22694292,oa,FALSE
22694292,slr,NA
22694292,sst,TRUE
22694296,oa,FALSE
22694296,slr,NA
22694296,sst,TRUE
22694432,oa,FALSE
22694432,slr,NA
22694432,sst,FALSE
22694447,oa,FALSE
22694447,slr,NA
22694447,sst,TRUE
22694473,oa,FALSE
22694473,slr,FALSE
22694473,sst,TRUE
22694479,oa,FALSE
22694479,slr,NA
22694479,sst,FALSE
22694493,oa,FALSE
22694493,slr,NA
22694493,sst,TRUE
22694497,oa,FALSE
22694497,slr,FALSE
22694497,sst,TRUE
22694502,oa,FALSE
22694502,slr,FALSE
22694502,sst,TRUE
22694552,oa,FALSE
22694552,slr,NA
22694552,sst,TRUE
22694629,oa,FALSE
22694629,slr,FALSE
22694629,sst,FALSE
22694656,oa,FALSE
22694656,slr,FALSE
22694656,sst,FALSE
22694685,oa,FALSE
22694685,slr,NA
22694685,sst,TRUE
22694716,oa,FALSE
22694716,slr,FALSE
22694716,sst,FALSE
22694837,oa,FALSE
22694837,slr,FALSE
22694837,sst,FALSE
22694841,oa,FALSE
22694841,slr,NA
22694841,sst,TRUE
22694847,oa,FALSE
22694847,slr,FALSE
22694847,sst,TRUE
22694852,oa,FALSE
22694852,slr,NA
22694852,sst,TRUE
22694870,oa,FALSE
22694870,slr,FALSE
22694870,sst,TRUE
22694875,oa,FALSE
22694875,slr,NA
22694875,sst,FALSE
22694896,oa,FALSE
22694896,slr,NA
22694896,sst,TRUE
22694903,oa,FALSE
22694903,slr,NA
22694903,sst,TRUE
22694921,oa,FALSE
22694921,slr,FALSE
22694921,sst,FALSE
22694924,oa,FALSE
22694924,slr,NA
22694924,sst,TRUE
22694927,oa,FALSE
22694927,slr,NA
22694927,sst,TRUE
22694934,oa,FALSE
22694934,slr,NA
22694934,sst,TRUE
22696500,oa,FALSE
22696500,slr,FALSE
22696500,sst,FALSE
22696599,oa,FALSE
22696599,slr,NA
22696599,sst,FALSE
22696606,oa,FALSE
22696606,slr,NA
22696606,sst,TRUE
22696610,oa,FALSE
22696610,slr,NA
22696610,sst,FALSE
22696628,oa,FALSE
22696628,slr,NA
22696628,sst,TRUE
22696649,oa,FALSE
22696649,slr,NA
22696649,sst,FALSE
22696683,oa,FALSE
22696683,slr,NA
22696683,sst,TRUE
22696686,oa,FALSE
22696686,slr,NA
22696686,sst,TRUE
22696753,oa,FALSE
22696753,slr,NA
22696753,sst,FALSE
22696756,oa,FALSE
22696756,slr,NA
22696756,sst,TRUE
22696806,oa,FALSE
22696806,slr,FALSE
22696806,sst,TRUE
22696810,oa,FALSE
22696810,slr,NA
22696810,sst,TRUE
22696861,oa,FALSE
22696861,slr,FALSE
22696861,sst,FALSE
22696876,oa,FALSE
22696876,slr,FALSE
22696876,sst,FALSE
22696894,oa,FALSE
22696894,slr,FALSE
22696894,sst,FALSE
22696898,oa,FALSE
22696898,slr,NA
22696898,sst,TRUE
22696907,oa,FALSE
22696907,slr,NA
22696907,sst,FALSE
22697619,oa,FALSE
22697619,slr,NA
22697619,sst,TRUE
22697702,oa,FALSE
22697702,slr,FALSE
22697702,sst,FALSE
22697733,oa,FALSE
22697733,slr,NA
22697733,sst,TRUE
22697738,oa,FALSE
22697738,slr,NA
22697738,sst,TRUE
22697742,oa,FALSE
22697742,slr,NA
22697742,sst,FALSE
22697748,oa,FALSE
22697748,slr,NA
22697748,sst,FALSE
22697752,oa,FALSE
22697752,slr,FALSE
22697752,sst,TRUE
22697758,oa,FALSE
22697758,slr,FALSE
22697758,sst,TRUE
22697761,oa,FALSE
22697761,slr,FALSE
22697761,sst,TRUE
22697776,oa,FALSE
22697776,slr,FALSE
22697776,sst,TRUE
22697793,oa,FALSE
22697793,slr,FALSE
22697793,sst,TRUE
22697797,oa,FALSE
22697797,slr,NA
22697797,sst,TRUE
22697800,oa,FALSE
22697800,slr,NA
22697800,sst,TRUE
22697817,oa,FALSE
22697817,slr,FALSE
22697817,sst,TRUE
22697822,oa,FALSE
22697822,slr,FALSE
22697822,sst,TRUE
22697825,oa,FALSE
22697825,slr,FALSE
22697825,sst,TRUE
22697829,oa,FALSE
22697829,slr,NA
22697829,sst,TRUE
22697870,oa,FALSE
22697870,slr,FALSE
22697870,sst,TRUE
22697935,oa,FALSE
22697935,slr,NA
22697935,sst,FALSE
22697957,oa,FALSE
22697957,slr,NA
22697957,sst,FALSE
22697963,oa,FALSE
22697963,slr,NA
22697963,sst,TRUE
22697967,oa,FALSE
22697967,slr,FALSE
22697967,sst,TRUE
22697997,oa,FALSE
22697997,slr,NA
22697997,sst,FALSE
22698012,oa,FALSE
22698012,slr,NA
22698012,sst,FALSE
22698017,oa,FALSE
22698017,slr,NA
22698017,sst,TRUE
22698020,oa,FALSE
22698020,slr,NA
22698020,sst,TRUE
22698030,oa,FALSE
22698030,slr,NA
22698030,sst,FALSE
22698035,oa,FALSE
22698035,slr,NA
22698035,sst,FALSE
22698049,oa,FALSE
22698049,slr,NA
22698049,sst,TRUE
22698097,oa,FALSE
22698097,slr,NA
22698097,sst,FALSE
22698150,oa,FALSE
22698150,slr,NA
22698150,sst,TRUE
22698172,oa,FALSE
22698172,slr,NA
22698172,sst,TRUE
22698175,oa,FALSE
22698175,slr,FALSE
22698175,sst,TRUE
22698182,oa,FALSE
22698182,slr,FALSE
22698182,sst,FALSE
22698209,oa,FALSE
22698209,slr,NA
22698209,sst,TRUE
22698216,oa,FALSE
22698216,slr,NA
22698216,sst,TRUE
22698222,oa,FALSE
22698222,slr,NA
22698222,sst,FALSE
22698235,oa,FALSE
22698235,slr,NA
22698235,sst,FALSE
22698252,oa,FALSE
22698252,slr,NA
22698252,sst,FALSE
22698280,oa,FALSE
22698280,slr,NA
22698280,sst,TRUE
22698305,oa,FALSE
22698305,slr,NA
22698305,sst,TRUE
22698320,oa,FALSE
22698320,slr,NA
22698320,sst,TRUE
22698350,oa,FALSE
22698350,slr,FALSE
22698350,sst,TRUE
22698365,oa,FALSE
22698365,slr,FALSE
22698365,sst,TRUE
22698375,oa,FALSE
22698375,slr,FALSE
22698375,sst,TRUE
22698398,oa,FALSE
22698398,slr,NA
22698398,sst,TRUE
22698557,oa,FALSE
22698557,slr,NA
22698557,sst,TRUE
22713491,oa,FALSE
22713491,slr,FALSE
22713491,sst,FALSE
22716984,oa,FALSE
22716984,slr,NA
22716984,sst,TRUE
22718556,oa,FALSE
22718556,slr,FALSE
22718556,sst,TRUE
22718560,oa,FALSE
22718560,slr,FALSE
22718560,sst,FALSE
22721033,oa,FALSE
22721033,slr,FALSE
22721033,sst,FALSE
22721043,oa,FALSE
22721043,slr,FALSE
22721043,sst,FALSE
22724836,oa,TRUE
22724836,slr,NA
22724836,sst,TRUE
22724845,oa,FALSE
22724845,slr,NA
22724845,sst,FALSE
22724879,oa,TRUE
22724879,slr,NA
22724879,sst,TRUE
22728318,oa,FALSE
22728318,slr,NA
22728318,sst,TRUE
22728442,oa,FALSE
22728442,slr,NA
22728442,sst,FALSE
22728950,oa,FALSE
22728950,slr,NA
22728950,sst,FALSE
22732425,oa,TRUE
22732425,slr,NA
22732425,sst,TRUE
22734194,oa,FALSE
22734194,slr,NA
22734194,sst,FALSE
22734408,oa,FALSE
22734408,slr,FALSE
22734408,sst,TRUE
22735250,oa,FALSE
22735250,slr,FALSE
22735250,sst,TRUE
42830242,oa,FALSE
42830242,slr,FALSE
42830242,sst,FALSE
46102713,oa,FALSE
46102713,slr,FALSE
46102713,sst,FALSE
46967817,oa,FALSE
46967817,slr,NA
46967817,sst,FALSE
47137303,oa,FALSE
47137303,slr,FALSE
47137303,sst,FALSE
47150446,oa,FALSE
47150446,slr,NA
47150446,sst,FALSE
47166619,oa,FALSE
47166619,slr,FALSE
47166619,sst,FALSE
47385652,oa,FALSE
47385652,slr,NA
47385652,sst,FALSE
47686544,oa,FALSE
47686544,slr,NA
47686544,sst,FALSE
47728610,oa,TRUE
47728610,slr,NA
47728610,sst,TRUE
47728648,oa,FALSE
47728648,slr,NA
47728648,sst,FALSE
47728650,oa,FALSE
47728650,slr,NA
47728650,sst,FALSE
48342178,oa,FALSE
48342178,slr,NA
48342178,sst,TRUE
49217798,oa,FALSE
49217798,slr,NA
49217798,sst,TRUE
56084246,oa,FALSE
56084246,slr,NA
56084246,sst,NA
56852595,oa,FALSE
56852595,slr,NA
56852595,sst,FALSE
61382004,oa,FALSE
61382004,slr,FALSE
61382004,sst,FALSE
61382318,oa,FALSE
61382318,slr,NA
61382318,sst,TRUE
61668607,oa,FALSE
61668607,slr,NA
61668607,sst,TRUE
62030590,oa,FALSE
62030590,slr,FALSE
62030590,sst,FALSE
62101215,oa,FALSE
62101215,slr,NA
62101215,sst,TRUE
62101249,oa,FALSE
62101249,slr,FALSE
62101249,sst,TRUE
62289271,oa,FALSE
62289271,slr,FALSE
62289271,sst,FALSE
64239743,oa,FALSE
64239743,slr,NA
64239743,sst,TRUE
65134886,oa,FALSE
65134886,slr,NA
65134886,sst,FALSE
65363378,oa,FALSE
65363378,slr,NA
65363378,sst,FALSE
65363543,oa,FALSE
65363543,slr,NA
65363543,sst,FALSE
65363628,oa,FALSE
65363628,slr,FALSE
65363628,sst,FALSE
65363711,oa,FALSE
65363711,slr,NA
65363711,sst,FALSE
65363860,oa,FALSE
65363860,slr,NA
65363860,sst,FALSE
65363869,oa,FALSE
65363869,slr,NA
65363869,sst,FALSE
65364147,oa,FALSE
65364147,slr,NA
65364147,sst,FALSE
65364515,oa,FALSE
65364515,slr,NA
65364515,sst,FALSE
65364553,oa,FALSE
65364553,slr,FALSE
65364553,sst,FALSE
65364789,oa,FALSE
65364789,slr,NA
65364789,sst,FALSE
65364818,oa,FALSE
65364818,slr,NA
65364818,sst,FALSE
65364895,oa,FALSE
65364895,slr,NA
65364895,sst,FALSE
65364931,oa,FALSE
65364931,slr,NA
65364931,sst,FALSE
65365012,oa,FALSE
65365012,slr,NA
65365012,sst,FALSE
65365054,oa,FALSE
65365054,slr,NA
65365054,sst,FALSE
65365090,oa,FALSE
65365090,slr,NA
65365090,sst,FALSE
65365100,oa,FALSE
65365100,slr,NA
65365100,sst,FALSE
65365349,oa,FALSE
65365349,slr,NA
65365349,sst,FALSE
65365681,oa,FALSE
65365681,slr,NA
65365681,sst,FALSE
65365759,oa,FALSE
65365759,slr,FALSE
65365759,sst,FALSE
65365899,oa,FALSE
65365899,slr,NA
65365899,sst,FALSE
65366073,oa,FALSE
65366073,slr,FALSE
65366073,sst,FALSE
65366280,oa,FALSE
65366280,slr,NA
65366280,sst,FALSE
65366377,oa,FALSE
65366377,slr,NA
65366377,sst,FALSE
65366458,oa,FALSE
65366458,slr,NA
65366458,sst,FALSE
65366672,oa,FALSE
65366672,slr,NA
65366672,sst,FALSE
65367054,oa,FALSE
65367054,slr,NA
65367054,sst,FALSE
65367059,oa,FALSE
65367059,slr,NA
65367059,sst,FALSE
65367204,oa,FALSE
65367204,slr,NA
65367204,sst,FALSE
65367303,oa,FALSE
65367303,slr,NA
65367303,sst,FALSE
65367328,oa,FALSE
65367328,slr,FALSE
65367328,sst,FALSE
65367364,oa,FALSE
65367364,slr,NA
65367364,sst,FALSE
65367461,oa,FALSE
65367461,slr,NA
65367461,sst,FALSE
65367566,oa,FALSE
65367566,slr,NA
65367566,sst,FALSE
65367574,oa,FALSE
65367574,slr,NA
65367574,sst,FALSE
65367712,oa,FALSE
65367712,slr,FALSE
65367712,sst,FALSE
65367783,oa,FALSE
65367783,slr,NA
65367783,sst,FALSE
65367942,oa,FALSE
65367942,slr,FALSE
65367942,sst,FALSE
65368759,oa,FALSE
65368759,slr,NA
65368759,sst,FALSE
65368802,oa,FALSE
65368802,slr,NA
65368802,sst,FALSE
65370522,oa,FALSE
65370522,slr,FALSE
65370522,sst,FALSE
65370525,oa,FALSE
65370525,slr,NA
65370525,sst,FALSE
65370744,oa,FALSE
65370744,slr,FALSE
65370744,sst,FALSE
65371194,oa,FALSE
65371194,slr,NA
65371194,sst,FALSE
65372036,oa,FALSE
65372036,slr,FALSE
65372036,sst,FALSE
65372127,oa,FALSE
65372127,slr,NA
65372127,sst,FALSE
65372290,oa,FALSE
65372290,slr,NA
65372290,sst,FALSE
65372675,oa,FALSE
65372675,slr,NA
65372675,sst,FALSE
65372732,oa,FALSE
65372732,slr,NA
65372732,sst,FALSE
65372876,oa,FALSE
65372876,slr,NA
65372876,sst,FALSE
65374054,oa,FALSE
65374054,slr,NA
65374054,sst,FALSE
65374110,oa,FALSE
65374110,slr,NA
65374110,sst,FALSE
65374417,oa,FALSE
65374417,slr,NA
65374417,sst,FALSE
67968365,oa,FALSE
67968365,slr,NA
67968365,sst,FALSE
69793032,oa,FALSE
69793032,slr,NA
69793032,sst,FALSE
69793068,oa,FALSE
69793068,slr,NA
69793068,sst,TRUE
69793201,oa,FALSE
69793201,slr,NA
69793201,sst,TRUE
69793564,oa,FALSE
69793564,slr,NA
69793564,sst,TRUE
69919546,oa,FALSE
69919546,slr,NA
69919546,sst,FALSE
70010872,oa,FALSE
70010872,slr,NA
70010872,sst,FALSE
72050476,oa,FALSE
72050476,slr,FALSE
72050476,sst,TRUE
74491261,oa,FALSE
74491261,slr,FALSE
74491261,sst,TRUE
79800470,oa,FALSE
79800470,slr,NA
79800470,sst,FALSE
83776383,oa,FALSE
83776383,slr,NA
83776383,sst,TRUE
84131194,oa,FALSE
84131194,slr,TRUE
84131194,sst,TRUE
84156809,oa,FALSE
84156809,slr,NA
84156809,sst,TRUE
87568608,oa,FALSE
87568608,slr,NA
87568608,sst,FALSE
91602885,oa,FALSE
91602885,slr,FALSE
91602885,sst,FALSE
98471199,oa,FALSE
98471199,slr,NA
98471199,sst,FALSE
98471289,oa,FALSE
98471289,slr,FALSE
98471289,sst,FALSE
98471433,oa,FALSE
98471433,slr,FALSE
98471433,sst,FALSE
98841657,oa,FALSE
98841657,slr,NA
98841657,sst,FALSE
99167147,oa,FALSE
99167147,slr,NA
99167147,sst,TRUE
101730467,oa,FALSE
101730467,slr,NA
101730467,sst,FALSE
107261083,oa,FALSE
107261083,slr,NA
107261083,sst,FALSE
120942051,oa,FALSE
120942051,slr,FALSE
120942051,sst,FALSE
122898736,oa,FALSE
122898736,slr,NA
122898736,sst,TRUE
122904064,oa,FALSE
122904064,slr,NA
122904064,sst,TRUE
122913501,oa,FALSE
122913501,slr,NA
122913501,sst,TRUE
123387810,oa,FALSE
123387810,slr,NA
123387810,sst,TRUE
123423098,oa,FALSE
123423098,slr,NA
123423098,sst,FALSE
123423510,oa,FALSE
123423510,slr,NA
123423510,sst,FALSE
123434776,oa,FALSE
123434776,slr,NA
123434776,sst,FALSE
141483795,oa,FALSE
141483795,slr,NA
141483795,sst,FALSE
141483816,oa,FALSE
141483816,slr,NA
141483816,sst,FALSE
141483916,oa,FALSE
141483916,slr,NA
141483916,sst,FALSE
141484010,oa,FALSE
141484010,slr,NA
141484010,sst,FALSE
160075998,oa,TRUE
160075998,slr,NA
160075998,sst,TRUE
